[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 16:21:00 sess=ETH_post-RTH bar=50 minsIn=981 dow=Thursday px=28937.25 O=28938.25 H=28942.50 L=28935.75 C=28937.25 V=357 sessO=28938.25 sessH=28942.50 sessL=28935.75 pctFromO=+0.00% sessVol=45439 volRatio=0.41 volTrend=decreasing pctAbovePOC=100% pctUpperRange=50% trendStr=4/10 rangePos=1.37 cd24=735 cdRTH=0 deltaAsPct=+1.62% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=-0.15 deltaSlope=+83.80 barConv=7/10 swing=INSUFFICIENT_DATA bos=none emaStack=MIXED stackAge=0 e5=28934.96 e9=28930.69 e21=28927.05 e50=28941.09 abv=5:A 9:A 21:A 50:B POC=28935.75(+1.50pts/0.09ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TO@28938.25(-1.00pts/0.06ATR) lvlsIn1ATR=4 avwaps=0 nearAvwap=none sessVwap=28938.50 atr5m=16.64 atrRatio=0.92 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-5.25 ethLowDist=+1.50 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=0) REGIME_CHANGE rthPhase=closed ethPhase=post-RTH minsToRTH=909 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=28940.50(-3.25) VAL=28935.75(+1.50) volPctl=14 IB=n/a OR=n/a otf=nonex0 choch=none valueMigAgeMin=-1 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 16:26:00 sess=ETH_post-RTH bar=55 minsIn=986 dow=Thursday px=28963.25 O=28964.00 H=28965.50 L=28961.25 C=28963.25 V=245 sessO=28938.25 sessH=28967.50 sessL=28935.75 pctFromO=+0.09% sessVol=49122 volRatio=0.31 volTrend=decreasing pctAbovePOC=35% pctUpperRange=71% trendStr=3/10 rangePos=0.86 cd24=956 cdRTH=0 deltaAsPct=+1.95% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+1.65 deltaSlope=+19.00 barConv=5/10 swing=INSUFFICIENT_DATA bos=none emaStack=MIXED stackAge=5 e5=28958.99 e9=28951.81 e21=28940.16 e50=28944.77 abv=5:A 9:A 21:A 50:A POC=28961.25(+2.00pts/0.13ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=POC@28961.25(+2.00pts/0.13ATR) lvlsIn1ATR=2 avwaps=1 nearAvwap=28957.48(rising,+5.77pts) sessVwap=28955.80 AVWAP0[Vol val=28957.48 rising above +5.77pts] atr5m=14.90 atrRatio=0.88 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-4.25 ethLowDist=+27.50 openType=PRE_RTH regime=DRIFTING(age=0) REGIME_CHANGE rthPhase=closed ethPhase=post-RTH minsToRTH=904 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=28967.50(-4.25) VAL=28952.00(+11.25) volPctl=5 IB=n/a OR=n/a otf=nonex0 choch=none valueMigAgeMin=0 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:17:00 sess=RTH bar=1006 minsIn=497 dow=Friday px=29401.50 O=29402.00 H=29412.50 L=29399.75 C=29401.50 V=3567 sessO=28938.25 sessH=29428.75 sessL=28899.00 pctFromO=+1.60% sessVol=783966 volRatio=0.71 volTrend=flat pctAbovePOC=55% pctUpperRange=63% trendStr=9/10 rangePos=0.76 cd24=14324 cdRTH=9647 deltaAsPct=+1.83% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+2.15 deltaSlope=+106.60 barConv=3/10 swing=HH-HL_UPTREND bos=BOS_UP(bar-17) emaStack=BULLISH stackAge=42 e5=29399.70 e9=29398.63 e21=29387.18 e50=29342.21 abv=5:A 9:A 21:A 50:A POC=29180.25(+221.25pts/11.18ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29428.75(-27.25pts/1.38ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29400.42(flat,+1.08pts) sessVwap=29201.24 AVWAP86[Strong val=29399.72 flat above +1.78pts] AVWAP87[Vol val=29400.42 flat above +1.08pts] atr5m=19.79 atrRatio=0.89 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-27.25 ethLowDist=+502.50 openType=TREND_DAY regime=TRENDING_UP(age=35) rthPhase=early ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29396.75(+4.75) VAL=29098.25(+303.25) volPctl=56 IB=forming_INSIDE(90%) OR=ABOVE(+108.75) otf=upx1 choch=none valueMigAgeMin=52 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:22:00 sess=RTH bar=1011 minsIn=502 dow=Friday px=29423.75 O=29414.75 H=29424.00 L=29409.25 C=29423.75 V=3956 sessO=28938.25 sessH=29428.75 sessL=28899.00 pctFromO=+1.68% sessVol=802674 volRatio=0.93 volTrend=decreasing pctAbovePOC=56% pctUpperRange=64% trendStr=10/10 rangePos=0.94 cd24=15346 cdRTH=10669 deltaAsPct=+1.91% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+6.55 deltaSlope=+364.80 barConv=7/10 swing=HH-HL_UPTREND bos=none emaStack=BULLISH stackAge=47 e5=29412.78 e9=29407.98 e21=29396.14 e50=29354.51 abv=5:A 9:A 21:A 50:A POC=29180.25(+243.50pts/12.96ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29428.75(-5.00pts/0.27ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29401.43(rising,+22.32pts) sessVwap=29206.30 AVWAP86[Strong val=29400.78 rising above +22.97pts] AVWAP87[Vol val=29401.43 rising above +22.32pts] atr5m=18.79 atrRatio=0.88 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-5.00 ethLowDist=+524.75 openType=TREND_DAY regime=TRENDING_UP(age=40) rthPhase=early ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29399.50(+24.25) VAL=29098.25(+325.50) volPctl=61 IB=forming_INSIDE(98%) OR=ABOVE(+131.00) otf=upx4 choch=none valueMigAgeMin=57 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:27:00 sess=RTH bar=1016 minsIn=507 dow=Friday px=29453.75 O=29458.75 H=29459.50 L=29447.25 C=29453.75 V=4519 sessO=28938.25 sessH=29462.00 sessL=28899.00 pctFromO=+1.78% sessVol=833640 volRatio=0.99 volTrend=decreasing pctAbovePOC=58% pctUpperRange=58% trendStr=8/10 rangePos=1.03 cd24=17066 cdRTH=12389 deltaAsPct=+2.05% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+4.20 deltaSlope=+12.00 barConv=4/10 swing=HH-HL_UPTREND bos=BOS_UP(bar-4) emaStack=BULLISH stackAge=52 e5=29444.30 e9=29434.12 e21=29414.69 e50=29370.78 abv=5:A 9:A 21:A 50:A POC=29180.25(+273.50pts/14.93ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29462.00(-8.25pts/0.45ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29441.62(rising,+12.13pts) sessVwap=29215.54 AVWAP87[Vol val=29410.62 rising above +43.13pts] AVWAP88[Vol val=29441.62 rising above +12.13pts] atr5m=18.32 atrRatio=0.91 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-8.25 ethLowDist=+554.75 openType=TREND_DAY regime=TRENDING_UP(age=45) rthPhase=early ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29405.00(+48.75) VAL=29098.25(+355.50) volPctl=66 IB=forming_INSIDE(97%) OR=ABOVE(+161.00) otf=nonex0 choch=none valueMigAgeMin=62 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:32:00 sess=RTH bar=1021 minsIn=512 dow=Friday px=29403.75 O=29378.00 H=29406.50 L=29373.75 C=29403.75 V=6404 sessO=28938.25 sessH=29462.00 sessL=28899.00 pctFromO=+1.61% sessVol=866177 volRatio=1.25 volTrend=increasing pctAbovePOC=59% pctUpperRange=59% trendStr=9/10 rangePos=1.44 cd24=13151 cdRTH=8474 deltaAsPct=+1.52% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-6.20 deltaSlope=-513.00 barConv=8/10 swing=HH-HL_UPTREND bos=BOS_UP(bar-9) emaStack=BULLISH stackAge=57 e5=29408.36 e9=29415.10 e21=29412.29 e50=29377.81 abv=5:B 9:B 21:B 50:A POC=29180.25(+223.50pts/10.35ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29462.00(-58.25pts/2.70ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29394.67(flat,+9.08pts) sessVwap=29223.21 AVWAP89[Strong val=29390.60 rising above +13.15pts] AVWAP90[Strong val=29394.67 flat above +9.08pts] atr5m=21.59 atrRatio=1.10 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-58.25 ethLowDist=+504.75 openType=TREND_DAY regime=TRENDING_UP(age=50) rthPhase=mid ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29407.00(-3.25) VAL=29098.25(+305.50) volPctl=76 IB=INSIDE(81%) OR=ABOVE(+111.00) otf=downx5 choch=none valueMigAgeMin=67 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:34:00 sess=RTH bar=1023 minsIn=514 dow=Friday px=29399.75 O=29404.50 H=29406.50 L=29396.00 C=29399.75 V=3383 sessO=28938.25 sessH=29462.00 sessL=28899.00 pctFromO=+1.59% sessVol=874633 volRatio=0.67 volTrend=decreasing pctAbovePOC=14% pctUpperRange=60% trendStr=6/10 rangePos=1.31 cd24=13069 cdRTH=8392 deltaAsPct=+1.49% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-1.45 deltaSlope=-175.60 barConv=5/10 swing=HH-HL_UPTREND bos=BOS_UP(bar-11) emaStack=MIXED stackAge=0 e5=29404.58 e9=29410.29 e21=29410.49 e50=29379.67 abv=5:B 9:B 21:B 50:A POC=29400.75(-1.00pts/0.05ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=POC@29400.75(-1.00pts/0.05ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29400.26(rising,-0.51pts) sessVwap=29225.06 AVWAP89[Strong val=29395.50 rising above +4.25pts] AVWAP90[Strong val=29400.26 rising below -0.51pts] atr5m=20.38 atrRatio=1.04 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-62.25 ethLowDist=+500.75 openType=TREND_DAY regime=CHOPPING(age=0) REGIME_CHANGE rthPhase=mid ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29462.00(-62.25) VAL=29153.00(+246.75) volPctl=40 IB=INSIDE(79%) OR=ABOVE(+107.00) otf=downx1 choch=none valueMigAgeMin=1 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:39:00 sess=RTH bar=1028 minsIn=519 dow=Friday px=29405.25 O=29390.25 H=29407.75 L=29388.50 C=29405.25 V=4711 sessO=28938.25 sessH=29462.00 sessL=28899.00 pctFromO=+1.61% sessVol=899778 volRatio=0.87 volTrend=flat pctAbovePOC=14% pctUpperRange=61% trendStr=6/10 rangePos=1.12 cd24=13232 cdRTH=8555 deltaAsPct=+1.47% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-1.80 deltaSlope=-120.00 barConv=7/10 swing=HH-HL_UPTREND bos=BOS_UP(bar-16) emaStack=MIXED stackAge=3 e5=29396.04 e9=29399.28 e21=29404.11 e50=29382.20 abv=5:A 9:A 21:A 50:A POC=29400.75(+4.50pts/0.21ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=POC@29400.75(+4.50pts/0.21ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29395.43(falling,+9.82pts) sessVwap=29229.99 AVWAP90[Strong val=29395.43 falling above +9.82pts] AVWAP91[Strong val=29388.61 falling above +16.64pts] atr5m=21.11 atrRatio=1.06 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-56.75 ethLowDist=+506.25 openType=TREND_DAY regime=CHOPPING(age=5) rthPhase=mid ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29462.00(-56.75) VAL=29156.00(+249.25) volPctl=59 IB=INSIDE(81%) OR=ABOVE(+112.50) otf=upx2 choch=none valueMigAgeMin=6 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:42:00 sess=RTH bar=1031 minsIn=522 dow=Friday px=29395.00 O=29407.50 H=29407.50 L=29389.75 C=29395.00 V=3858 sessO=28938.25 sessH=29462.00 sessL=28899.00 pctFromO=+1.58% sessVol=911492 volRatio=0.71 volTrend=increasing pctAbovePOC=15% pctUpperRange=61% trendStr=5/10 rangePos=0.78 cd24=13370 cdRTH=8693 deltaAsPct=+1.47% deltaTrend=accel_positive etDelta=0 divActive=True priceSlope=+0.80 deltaSlope=+173.80 barConv=7/10 swing=EXPANDING bos=BOS_UP(bar-19) emaStack=MIXED stackAge=6 e5=29400.53 e9=29401.33 e21=29404.15 e50=29384.74 abv=5:B 9:B 21:B 50:A POC=29400.75(-5.75pts/0.29ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=POC@29400.75(-5.75pts/0.29ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29394.51(rising,+0.49pts) sessVwap=29232.35 AVWAP90[Strong val=29397.57 rising below -2.57pts] AVWAP91[Strong val=29394.51 rising above +0.49pts] atr5m=19.81 atrRatio=0.99 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-67.00 ethLowDist=+496.00 openType=NORMAL_OPEN regime=REVERSAL_FORMING(age=0) REGIME_CHANGE rthPhase=mid ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29462.00(-67.00) VAL=29157.25(+237.75) volPctl=43 IB=INSIDE(78%) OR=ABOVE(+102.25) otf=downx1 choch=none valueMigAgeMin=9 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:47:00 sess=RTH bar=1036 minsIn=527 dow=Friday px=29441.75 O=29426.50 H=29442.75 L=29425.00 C=29441.75 V=4236 sessO=28938.25 sessH=29462.00 sessL=28899.00 pctFromO=+1.74% sessVol=931568 volRatio=0.87 volTrend=increasing pctAbovePOC=17% pctUpperRange=62% trendStr=7/10 rangePos=0.82 cd24=16968 cdRTH=12291 deltaAsPct=+1.82% deltaTrend=accel_positive etDelta=0 divActive=True priceSlope=+6.20 deltaSlope=+554.60 barConv=7/10 swing=EXPANDING bos=none emaStack=BULLISH stackAge=3 e5=29427.84 e9=29420.66 e21=29413.42 e50=29392.57 abv=5:A 9:A 21:A 50:A POC=29400.75(+41.00pts/2.17ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29462.00(-20.25pts/1.07ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29406.20(rising,+35.55pts) sessVwap=29236.71 AVWAP90[Strong val=29405.24 rising above +36.51pts] AVWAP91[Strong val=29406.20 rising above +35.55pts] atr5m=18.86 atrRatio=0.93 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-20.25 ethLowDist=+542.75 openType=NORMAL_OPEN regime=REVERSAL_FORMING(age=5) rthPhase=mid ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29462.00(-20.25) VAL=29159.75(+282.00) volPctl=50 IB=INSIDE(93%) OR=ABOVE(+149.00) otf=upx1 choch=none valueMigAgeMin=14 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:52:00 sess=RTH bar=1041 minsIn=532 dow=Friday px=29437.50 O=29440.75 H=29444.75 L=29435.75 C=29437.50 V=2059 sessO=28938.25 sessH=29462.00 sessL=28899.00 pctFromO=+1.73% sessVol=946693 volRatio=0.51 volTrend=decreasing pctAbovePOC=18% pctUpperRange=63% trendStr=6/10 rangePos=0.67 cd24=17177 cdRTH=12500 deltaAsPct=+1.81% deltaTrend=accel_positive etDelta=0 divActive=True priceSlope=-0.30 deltaSlope=+10.60 barConv=7/10 swing=EXPANDING bos=none emaStack=BULLISH stackAge=8 e5=29437.67 e9=29433.12 e21=29423.18 e50=29401.02 abv=5:B 9:A 21:A 50:A POC=29400.75(+36.75pts/2.25ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29462.00(-24.50pts/1.50ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29413.80(rising,+23.70pts) sessVwap=29240.12 AVWAP90[Strong val=29411.31 rising above +26.19pts] AVWAP91[Strong val=29413.80 rising above +23.70pts] atr5m=16.35 atrRatio=0.83 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-24.50 ethLowDist=+538.50 openType=NORMAL_OPEN regime=REVERSAL_FORMING(age=10) rthPhase=mid ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29462.00(-24.50) VAL=29161.75(+275.75) volPctl=16 IB=INSIDE(92%) OR=ABOVE(+144.75) otf=nonex0 choch=none valueMigAgeMin=19 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:57:00 sess=RTH bar=1046 minsIn=537 dow=Friday px=29453.75 O=29457.00 H=29463.25 L=29448.25 C=29453.75 V=3788 sessO=28938.25 sessH=29463.25 sessL=28899.00 pctFromO=+1.78% sessVol=963983 volRatio=1.05 volTrend=increasing pctAbovePOC=20% pctUpperRange=63% trendStr=9/10 rangePos=0.94 cd24=18007 cdRTH=13330 deltaAsPct=+1.87% deltaTrend=accel_positive etDelta=0 divActive=True priceSlope=+3.55 deltaSlope=+262.40 barConv=5/10 swing=LL-LH_DOWNTREND bos=BOS_UP(bar-1) emaStack=BULLISH stackAge=13 e5=29449.91 e9=29444.77 e21=29433.09 e50=29409.68 abv=5:A 9:A 21:A 50:A POC=29400.75(+53.00pts/3.42ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29463.25(-9.50pts/0.61ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29420.91(rising,+32.84pts) sessVwap=29244.05 AVWAP90[Strong val=29417.51 rising above +36.24pts] AVWAP91[Strong val=29420.91 rising above +32.84pts] atr5m=15.48 atrRatio=0.85 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-9.50 ethLowDist=+554.75 openType=TREND_DAY regime=REVERSAL_FORMING(age=15) rthPhase=mid ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29462.00(-8.25) VAL=29164.00(+289.75) volPctl=37 IB=INSIDE(97%) OR=ABOVE(+161.00) otf=nonex0 choch=none valueMigAgeMin=24 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 08:58:00 sess=RTH bar=1047 minsIn=538 dow=Friday px=29456.50 O=29453.75 H=29459.00 L=29448.00 C=29456.50 V=2639 sessO=28938.25 sessH=29463.25 sessL=28899.00 pctFromO=+1.79% sessVol=966622 volRatio=0.74 volTrend=increasing pctAbovePOC=20% pctUpperRange=63% trendStr=6/10 rangePos=0.93 cd24=18148 cdRTH=13471 deltaAsPct=+1.88% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+2.75 deltaSlope=+262.80 barConv=7/10 swing=COMPRESSED bos=BOS_UP(bar-2) emaStack=BULLISH stackAge=14 e5=29452.11 e9=29447.12 e21=29435.22 e50=29411.51 abv=5:A 9:A 21:A 50:A POC=29400.75(+55.75pts/3.68ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29463.25(-6.75pts/0.45ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29421.93(rising,+34.57pts) sessVwap=29244.65 AVWAP90[Strong val=29418.42 rising above +38.08pts] AVWAP91[Strong val=29421.93 rising above +34.57pts] atr5m=15.16 atrRatio=0.84 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-6.75 ethLowDist=+557.50 openType=NORMAL_OPEN regime=CHOPPING(age=0) REGIME_CHANGE rthPhase=mid ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29462.00(-5.50) VAL=29164.25(+292.25) volPctl=16 IB=INSIDE(98%) OR=ABOVE(+163.75) otf=downx1 choch=none valueMigAgeMin=25 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 09:03:00 sess=RTH bar=1052 minsIn=543 dow=Friday px=29465.00 O=29468.25 H=29473.25 L=29456.75 C=29465.00 V=3949 sessO=28938.25 sessH=29473.25 sessL=28899.00 pctFromO=+1.82% sessVol=984633 volRatio=1.13 volTrend=decreasing pctAbovePOC=21% pctUpperRange=62% trendStr=5/10 rangePos=1.01 cd24=18779 cdRTH=14102 deltaAsPct=+1.91% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-0.50 deltaSlope=-65.60 barConv=2/10 swing=COMPRESSED bos=BOS_UP(bar-7) emaStack=BULLISH stackAge=19 e5=29463.47 e9=29459.12 e21=29446.44 e50=29421.16 abv=5:A 9:A 21:A 50:A POC=29400.75(+64.25pts/4.43ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29473.25(-8.25pts/0.57ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29429.09(rising,+35.91pts) sessVwap=29248.85 AVWAP90[Strong val=29424.98 rising above +40.02pts] AVWAP91[Strong val=29429.09 rising above +35.91pts] atr5m=14.50 atrRatio=0.88 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-8.25 ethLowDist=+566.00 openType=NORMAL_OPEN regime=CHOPPING(age=5) rthPhase=mid ethPhase=rth minsToRTH=0 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29469.75(-4.75) VAL=29166.25(+298.75) volPctl=39 IB=ABOVE(+3.00) OR=ABOVE(+172.25) otf=nonex0 choch=none valueMigAgeMin=30 inst=MNQ-1m-a33117 mode=HIST
